AIN0,AIN1
0.1435408592224121,0.1431458741426468
0.14480480551719666,0.14433082938194275
0.1459897607564926,0.1455947756767273
0.14725370705127716,0.14677971601486206
0.14843866229057312,0.1480436772108078
0.14962360262870789,0.14922861754894254
0.15088754892349246,0.1504925787448883
0.1520725041627884,0.15167751908302307
0.15333645045757294,0.15294146537780762
0.1545214056968689,0.15412642061710358
0.15578535199165344,0.15539036691188812
0.1569703072309494,0.15657532215118408
0.15815526247024536,0.15783926844596866
0.15934021770954132,0.1590242236852646
0.16060416400432587,0.16028816998004913
0.16178911924362185,0.1614731252193451
0.16305306553840634,0.16265808045864105
0.16423800587654114,0.16384302079677582
0.1654229611158371,0.16510698199272156
0.16660791635513306,0.16629192233085632
0.1678718626499176,0.16755588352680206
0.16905681788921356,0.16874082386493686
0.1703207641839981,0.17000477015972135
0.17150571942329407,0.17118972539901733
0.1727696657180786,0.17245367169380188
0.17395462095737454,0.17363862693309784
0.17521856725215912,0.1748235821723938
0.1763245165348053,0.17608752846717834
0.17766746878623962,0.1772724837064743
0.1787734180688858,0.17845743894577026
0.18003736436367035,0.1797213852405548
0.1812223196029663,0.1809063255786896
0.18248626589775085,0.18209128081798556
0.1836712211370468,0.18335522711277008
0.1848561763763428,0.18454018235206604
0.18612012267112726,0.18580412864685056
0.18730507791042328,0.18698908388614652
0.18849001824855804,0.1882530301809311
0.18967497348785398,0.18943798542022705
0.19093891978263852,0.1907019317150116
0.1922028660774231,0.1918868869543076
0.19338782131671906,0.1931508332490921
0.194572776556015,0.19433578848838806
0.1958367228507996,0.1955997347831726
0.19702167809009552,0.19678469002246854
0.19828562438488007,0.1980486363172531
0.19947057962417605,0.19923359155654907
0.20073452591896054,0.20041853189468384
0.20184047520160675,0.2016034871339798
0.2031044214963913,0.20286743342876434
0.20428937673568728,0.2040523886680603
0.2055533230304718,0.20531633496284485
0.20673827826976776,0.2065012902021408
0.2080022245645523,0.20776523649692533
0.20918717980384827,0.2089501917362213
0.2104511260986328,0.21021413803100586
0.2116360813379288,0.21139909327030185
0.21290002763271326,0.2126630395650864
0.21408498287200928,0.21384799480438232
0.21526993811130524,0.21503295004367828
0.21645487844944,0.21629689633846286
0.21771883964538571,0.2174818366765976
0.2189037799835205,0.21874579787254333
0.22008873522281647,0.2199307382106781
0.221352681517601,0.22119468450546265
0.22253763675689694,0.2223796397447586
0.22380158305168152,0.22364358603954315
0.22498653829097748,0.2248285412788391
0.226250484585762,0.2260924875736237
0.227435439825058,0.2272774428129196
0.2286993861198425,0.22854138910770416
0.2298843413591385,0.2297263443470001
0.23114828765392306,0.2309902906417847
0.232333242893219,0.23217524588108066
0.23359718918800354,0.2334391921758652
0.2347821444272995,0.23462414741516116
0.23604609072208405,0.2358880937099457
0.2372310310602188,0.23707304894924164
0.2384159862995148,0.23833699524402616
0.23960094153881076,0.2395219504833221
0.2408648878335953,0.2407068908214569
0.24204984307289126,0.2418918460607529
0.24331378936767575,0.2431557923555374
0.2444987446069717,0.24434074759483335
0.2456836998462677,0.2456046938896179
0.2468686401844025,0.2467896491289139
0.2481326013803482,0.24805359542369845
0.24931754171848294,0.2492385506629944
0.2505815029144287,0.25042349100112915
0.2517664432525635,0.2516874372959137
0.25295138359069824,0.25287240743637085
0.2542153596878052,0.2541363537311554
0.25540030002593994,0.25532129406929016
0.2566642463207245,0.2565852403640747
0.25784918665885925,0.25777021050453186
0.2591131329536438,0.2590341567993164
0.2602981030941009,0.2602190971374512
0.2614830434322357,0.2614830434322357
0.2626680135726929,0.2626680135726929
0.2639319598674774,0.2639319598674774
0.2651169002056122,0.2651169002056122
0.26638084650039673,0.26638084650039673
0.2675658166408539,0.2675658166408539
0.2688297629356384,0.2688297629356384
0.2700147032737732,0.2700147032737732
0.2712786495685577,0.2712786495685577
0.2724635899066925,0.2724635899066925
0.27372756600379944,0.27372756600379944
0.2749125063419342,0.2749125063419342
0.27609744668006897,0.27609744668006897
0.2772824168205261,0.2773613929748535
0.2785463631153107,0.2785463631153107
0.27973130345344543,0.2798103094100952
0.2809162437915802,0.28099524974823
0.28218021988868713,0.28218021988868713
0.2833651602268219,0.2834441661834717
0.2845501005649567,0.28462910652160645
0.2857350707054138,0.285893052816391
0.2869990170001984,0.28707799315452576
0.2882629632949829,0.2883419692516327
0.2894479036331177,0.28952690958976746
0.29063287377357483,0.290790855884552
0.2918968200683594,0.2919757962226868
0.2930817604064941,0.2932397425174713
0.2943457067012787,0.2944247126579285
0.29553067684173584,0.29560965299606323
0.2967946231365204,0.2968735992908478
0.29797956347465515,0.2981375455856323
0.2992435097694397,0.2993225157260895
0.3004284501075745,0.30050745606422424
0.3016924262046814,0.3017714023590088
0.30287736654281616,0.30295637249946594
0.3041413128376007,0.3042203187942505
0.3053262531757355,0.30540525913238525
0.3065112233161926,0.3066692054271698
0.3077751696109772,0.3078541755676269
0.30896010994911194,0.3091181218624115
0.3102240562438965,0.31038206815719604
0.31148800253868103,0.3115670084953308
0.3125939667224884,0.3127519488334656
0.3138579130172729,0.3140159249305725
0.3150428831577301,0.3152008652687073
0.3162278234958649,0.31638580560684204
0.3174917697906494,0.3176497519016266
0.3186767101287842,0.3188347220420837
0.3198616802692413,0.3200986683368683
0.3210466206073761,0.32128360867500305
0.32231056690216064,0.3224685788154602
0.3234955370426178,0.32365351915359497
0.32475948333740234,0.3249174654483795
0.3259444236755371,0.3261024057865143
0.3272083699703217,0.32736635208129883
0.3283933103084564,0.32855132222175604
0.3296572864055633,0.3298152685165405
0.3308422267436981,0.3310002088546753
0.3321061730384827,0.33226415514945984
0.33329111337661743,0.333449125289917
0.334555059671402,0.33471307158470154
0.33574002981185913,0.3358980119228363
0.3369249701499939,0.33708298206329346
0.33810994029045105,0.3382679224014282
0.3393738865852356,0.3395318686962128
0.3405588269233704,0.34071680903434753
0.3418227732181549,0.3419807851314545
0.3430077433586121,0.34316572546958923
0.3441926836967468,0.3444296717643738
0.34545662999153137,0.3456146121025085
0.3466415703296661,0.3467995822429657
0.3479055166244507,0.34806352853775024
0.34909048676490784,0.3493274748325348
0.3503544330596924,0.3505124151706696
0.35153937339782715,0.3516973853111267
0.3527243435382843,0.3528823256492615
0.3539092838764191,0.354146271944046
0.3551732301712036,0.3553312122821808
0.3563581705093384,0.35651618242263794
0.35754314064979553,0.3577801287174225
0.3587280809879303,0.35896506905555725
0.35999202728271484,0.3602290153503418
0.36117699742317205,0.36141398549079895
0.3624409437179565,0.3626779317855835
0.3636258840560913,0.3638628721237183
0.3648898303508759,0.3651268184185028
0.36607480049133295,0.36631178855896
0.3673387467861176,0.3675757348537445
0.3685236871242523,0.3687606751918793
0.3697876334190369,0.3699456453323364
0.37097260355949396,0.37120959162712097
0.37223654985427856,0.3724735379219055
0.3733424842357636,0.3735794723033905
0.3746064305305481,0.3748434185981751
0.3757914006710053,0.3760283887386322
0.3770553469657898,0.3772923350334168
0.37824028730392456,0.3784772753715515
0.3795042335987091,0.3797412216663361
0.3806892037391663,0.3809261918067932
0.381874144077301,0.38219013810157776
0.3831380903720856,0.3833750784397125
0.3843230605125427,0.38463902473449707
0.3855870068073273,0.3858239948749542
0.3867719471454621,0.387008935213089
0.3880358934402466,0.3882728815078736
0.38922083377838135,0.3894578218460083
0.3904847800731659,0.3907217979431152
0.3916697502136231,0.39190673828125
0.3928546905517578,0.39317068457603455
0.39403966069221497,0.3943556249141693
0.3953036069869995,0.3955405950546265
0.3964885473251343,0.3967255353927612
0.3977524936199188,0.3979894816875458
0.39893746376037603,0.3991744518280029
0.4002014100551605,0.4004383981227875
0.4013863503932953,0.40162333846092224
0.4025712907314301,0.4028872847557068
0.4037562608718872,0.404072254896164
0.40502020716667175,0.4053362011909485
0.4062051475048065,0.4065211415290833
0.4074690937995911,0.4077850878238678
0.4086540639400482,0.40897002816200256
0.40999698638916016,0.41039198637008667
0.4112609624862671,0.41157692670822144
0.4125249087810517,0.41284087300300604
0.4137098491191864,0.4140258431434631
0.41497379541397095,0.4152897894382477
0.4161587357521057,0.4164747297763825
0.4173437058925629,0.41773867607116705
0.4186076521873474,0.41892364621162415
0.4197925925254822,0.4201875925064087
0.4210565388202667,0.42137253284454346
0.4222415089607239,0.42263647913932795
0.42342644929885853,0.4238214492797852
0.4246113896369934,0.4250853955745697
0.4258753657341003,0.4262703359127045
0.4271393120288849,0.4274552762508392
0.42840325832366943,0.4287192225456238
0.4295091927051544,0.4299041926860809
0.43077313899993896,0.4311681389808655
0.4319581091403961,0.43235307931900013
0.4332220554351807,0.4336170256137848
0.4344069957733154,0.4348019957542419
0.4356709420681,0.4360659420490265
0.43677690625190735,0.4372508823871613
0.4380408525466919,0.4385148286819458
0.43922582268714905,0.43969979882240295
0.4404897689819336,0.4409637451171875
0.4416747093200684,0.4421486854553223
0.4429386556148529,0.4434126317501068
0.4441235959529877,0.444597601890564
0.4453085660934448,0.4457825422286987
0.44657251238822937,0.4470464885234833
0.44775745272636414,0.4482314288616181
0.4489424228668213,0.4494163990020752
0.4502063691616057,0.4507593512535095
0.4513913094997406,0.4519442915916443
0.4525762796401978,0.4532082378864288
0.4538402259349823,0.4543142020702362
0.455025166273117,0.4555781483650208
0.4562891125679016,0.4567630887031555
0.4574740529060364,0.4580270349979401
0.4587380290031433,0.4592120051383972
0.4599229693412781,0.4604759514331818
0.4611869156360626,0.4616608917713165
0.4623718559741974,0.4629248380661011
0.4636358022689819,0.4641098082065582
0.4648207724094391,0.4653737545013428
0.4660847187042236,0.4665586948394776
0.4672696590423584,0.4677436351776123
0.4685336053371429,0.4690075814723969
0.4697185754776001,0.470192551612854
0.4709035158157349,0.4714564979076386
0.4720884561538696,0.4726414382457733
0.4733524322509766,0.4739053845405578
0.4745373725891113,0.475090354681015
0.4757223129272461,0.4763543009757996
0.4769862592220306,0.4775392413139343
0.4781712293624878,0.4788031876087189
0.4793561697006226,0.479988157749176
0.4806201159954071,0.4812521040439606
0.4818050861358642,0.4824370443820954
0.48299002647399897,0.4836220145225525
0.4842539727687836,0.4848069548606873
0.4854389131069183,0.4860709011554718
0.4867028892040253,0.4872558414936066
0.48788782954216,0.4885197877883911
0.4891517758369446,0.4897047579288482
0.4903367161750794,0.4909687042236328
0.4916006624698639,0.4921536445617676
0.492785632610321,0.4934175908565521
0.4939705729484558,0.4946025609970093
0.495155543088913,0.4958665072917938
0.4964194893836975,0.4970514476299286
0.4976044297218323,0.4982364177703858
0.4988683760166168,0.4995003640651703
0.500053346157074,0.5006853342056274
0.5013172626495361,0.5019492506980896
0.5025022029876709,0.5031341910362244
0.5037661790847778,0.5043981671333313
0.5049511194229126,0.5055831074714661
0.5062150955200195,0.506847083568573
0.5074000358581543,0.5080320239067078
0.5085849761962891,0.5092169642448425
0.5097699165344238,0.5104808807373047
0.5110338926315308,0.5116658806800842
0.5122188329696655,0.512850821018219
0.5134037733078003,0.5141147375106812
0.5146677494049072,0.5152997374534607
0.5158526897430421,0.5165636539459229
0.5171166062355042,0.5177485942840576
0.5183016061782837,0.5190125703811646
0.5194865465164185,0.5201975107192993
0.5207504630088806,0.5214614868164062
0.5219354629516602,0.522646427154541
0.5231204032897949,0.5239103436470032
0.5243843197822571,0.5250952839851379
0.5255693197250366,0.5263592600822449
0.5268332362174988,0.5275442004203796
0.5280181765556335,0.5287291407585144
0.5292821526527405,0.5299931168556213
0.5304670929908752,0.5312570333480835
0.5317310690879822,0.5324420332908629
0.5329160094261169,0.5336269736289978
0.5341799259185791,0.5348908901214601
0.5353648662567139,0.5360758900642395
0.5366288423538208,0.5373398065567017
0.5378137826919556,0.5385247468948364
0.5389987230300903,0.5397887229919434
0.5402626991271973,0.5409736633300781
0.5415266156196594,0.5422376394271851
0.542711615562439,0.5434225797653198
0.5438965559005737,0.5446864962577821
0.5451604723930359,0.5458714365959167
0.5463454723358154,0.5471354126930237
0.5475304126739502,0.5483203530311584
0.5487153530120851,0.5495052933692932
0.5499792695045471,0.5506902933120728
0.5511642694473267,0.5519542098045349
0.5524281859397888,0.5531391501426697
0.5536131262779236,0.5544031262397766
0.5547981262207031,0.5555880665779114
0.5559830665588379,0.5568520426750183
0.5572469830513,0.5580369830131531
0.5584319233894348,0.5593008995056152
0.5596958994865417,0.56048583984375
0.5608808398246765,0.5616708397865295
0.5621448159217834,0.5629347562789917
0.5633297562599182,0.5641196966171265
0.5645936727523804,0.565304696559906
0.5657786726951599,0.5665686130523682
0.5670425891876221,0.5678325891494751
0.5682275295257568,0.5690175294876099
0.5694125294685364,0.5702024698257446
0.5705974698066711,0.5714664459228516
0.5718613862991333,0.5726513862609863
0.5730463862419128,0.5738363265991211
0.574310302734375,0.575100302696228
0.5754952430725098,0.5762852430343628
0.5767592191696167,0.577549159526825
0.5779441595077515,0.5787340998649597
0.5791290998458862,0.5799980759620667
0.5803930759429932,0.5811830163002014
0.5815780162811279,0.5824469923973083
0.5828419327735901,0.5836319327354431
0.5840269327163696,0.5848958492279053
0.5852908492088318,0.5860808491706848
0.5863968133926392,0.587344765663147
0.5876607894897461,0.5885297060012817
0.5888457298278809,0.5897936820983887
0.590109646320343,0.5909786224365234
0.5912945866584778,0.5922425985336304
0.5924795866012573,0.5934275388717651
0.5937435030937195,0.5946124792098999
0.5949284434318542,0.5957974195480347
0.5961134433746338,0.5970613956451416
0.5973773598670961,0.5982463359832764
0.5985623002052307,0.5995102524757385
0.5998262763023376,0.6006952524185181
0.6010112166404724,0.6019591689109802
0.6021961569786072,0.603144109249115
0.6034601330757141,0.6043291091918945
0.6046450734138489,0.6055930256843567
0.6058300137519836,0.6067779660224915
0.6070939898490906,0.6080419421195984
0.6082789301872253,0.6092268824577332
0.6094638705253601,0.6104908585548401
0.610727846622467,0.6116757988929749
0.6119127869606018,0.612939715385437
0.613176703453064,0.6141246557235718
0.6143617033958435,0.6153886318206787
0.6156256198883057,0.6165735721588135
0.6168105602264404,0.6178375482559204
0.6180745363235474,0.6190224885940552
0.6191805005073547,0.6202864050865173
0.6204444169998169,0.6214714050292969
0.6217083930969238,0.622735321521759
0.622972309589386,0.6239202618598938
0.6241572499275208,0.6251842379570007
0.6253422498703003,0.6263691782951355
0.6265271902084351,0.6276331543922424
0.6277911067008972,0.6288180947303772
0.6289761066436768,0.6300030350685121
0.6301610469818115,0.6311879754066467
0.6313459873199463,0.6324519515037537
0.6326099038124084,0.6336368918418884
0.633794903755188,0.6349008083343506
0.6350588202476501,0.6360858082771301
0.6362437605857849,0.6372707486152649
0.6374287605285645,0.638534665107727
0.6386926770210266,0.6397196650505066
0.6398776173591614,0.6409835815429688
0.6410625576972961,0.6421685218811035
0.6423265337944031,0.6434324979782104
0.6435114741325378,0.6446174383163452
0.6446964144706726,0.6458814144134521
0.6459603905677795,0.6470663547515869
0.6471453309059143,0.6482512950897217
0.6484093070030212,0.6494362354278564
0.649594247341156,0.6507002115249634
0.6507791876792908,0.6518851518630981
0.6519641280174255,0.6531490683555603
0.6532281041145325,0.6543340682983398
0.6544130444526672,0.655597984790802
0.6556770205497742,0.6567829251289368
0.6568619608879089,0.6580469012260437
0.6581258773803711,0.6592318415641785
0.6593108177185059,0.6604958176612854
0.6605747938156128,0.6616807579994202
0.6617597341537476,0.6629446744918823
0.6630237102508545,0.6641296744346619
0.6642086505889893,0.6653146147727966
0.665393590927124,0.6665785312652588
0.6665785312652588,0.6677634716033936
0.6678425073623657,0.6689484715461731
0.6690274477005005,0.6702123880386353
0.6702123880386353,0.67139732837677
0.67139732837677,0.6726613044738771
0.6726613044738771,0.6738462448120117
0.6738462448120117,0.6750311851501465
0.6750311851501465,0.6762951612472534
0.6762951612472534,0.6774801015853882
0.6774801015853882,0.6787440776824951
0.6787440776824951,0.6799290180206299
0.6799290180206299,0.681192934513092
0.681192934513092,0.6823778748512268
0.6823778748512268,0.6836418509483337
0.6836418509483337,0.6848267912864685
0.6848267912864685,0.6860907673835754
0.6860907673835754,0.6872757077217102
0.6872757077217102,0.6885396242141724
0.688460648059845,0.6897246241569519
0.6896455883979797,0.6909885406494141
0.6909095644950867,0.6921734809875488
0.6920945048332214,0.6934374570846558
0.6933584809303284,0.6946223974227905
0.6945434212684631,0.6958863735198975
0.6958073377609253,0.6970713138580322
0.6969922780990601,0.6983352303504944
0.698256254196167,0.6995202302932739
0.6994411945343018,0.7007051706314087
0.7007051706314087,0.7018901109695435
0.7018901109695435,0.7031540274620056
0.7030750513076782,0.7043390274047852
0.704259991645813,0.7055239677429199
0.7054449915885925,0.7067878842353821
0.7067089080810547,0.7079728841781616
0.7078938484191895,0.7092368006706238
0.7091578245162964,0.7104217410087585
0.7103427648544312,0.7116067409515381
0.7115277051925659,0.7128706574440002
0.7127916812896729,0.714055597782135
0.7139766216278076,0.7152405381202698
0.7151615619659424,0.7165045142173767
0.7164255380630493,0.7176894545555115
0.7176104784011841,0.7189534306526184
0.7188743948936462,0.7201383709907532
0.7200593948364258,0.7214022874832153
0.7213233113288879,0.7225872874259949
0.7225082516670227,0.723851203918457
0.7237722277641296,0.7250361442565918
0.7249571681022644,0.7263001203536987
0.7261421084403992,0.7274850606918335
0.7273270487785339,0.7287490367889404
0.7285910248756409,0.7299339771270752
0.7297759652137756,0.73111891746521
0.7309609055519104,0.7323038578033447
0.7322248816490173,0.733646810054779
0.7334887981414795,0.734910786151886
0.7347527742385864,0.7361747026443481
0.7360166907310486,0.7373596429824829
0.7372016906738281,0.7386236190795898
0.7384656071662903,0.7398085594177246
0.739650547504425,0.7409934997558594
0.7408355474472046,0.7421784400939941
0.7420994639396667,0.7434424161911011
0.7432844042778015,0.7446273565292358
0.7444693446159363,0.7458122968673706
0.7456543445587158,0.7470762729644775
0.746918261051178,0.7482612133026123
0.7481032013893127,0.7495251893997192
0.7493671774864197,0.750710129737854
0.7505521178245544,0.7519740462303162
0.7517370581626892,0.7531590461730957
0.7529220581054688,0.7544229626655579
0.7541859745979309,0.7556079030036926
0.7553709149360657,0.7568718791007996
0.7566348910331726,0.7580568194389343
0.7578198313713074,0.7593207955360413
0.7590838074684143,0.7605057358741759
0.7602687478065491,0.7616906762123108
0.7614536881446838,0.762954592704773
0.7626386284828186,0.7641395926475525
0.7639026045799255,0.7653245329856873
0.7650875449180603,0.7665884494781494
0.7663514614105225,0.7677734494209291
0.767536461353302,0.7690373659133911
0.7687214016914368,0.7702223062515259
0.7699853181838989,0.7714862823486328
0.7711702585220337,0.7726712226867676
0.7724342346191406,0.7739351987838745
0.7736191749572754,0.7751201391220093
0.7748831510543823,0.776305079460144
0.7760680913925171,0.7775689959526062
0.7773320078849792,0.7787539958953857
0.7785170078277588,0.7800179123878479
0.779780924320221,0.7812028527259827
0.7809658646583557,0.7824668288230896
0.7821508646011353,0.7836517691612244
0.78333580493927,0.7848367094993591
0.7845997214317322,0.7861006855964661
0.7857846617698669,0.7872856259346008
0.7870486378669739,0.7884705662727356
0.7882335782051086,0.7897345423698425
0.7894975543022156,0.7909194827079773
0.790603518486023,0.7921834588050842
0.7918674349784851,0.7933683991432191
0.7930523753166199,0.7946323156356812
0.7943163514137268,0.7958172559738159
0.7955012917518616,0.7970812320709229
0.7966862320899963,0.7982661724090576
0.7979502081871033,0.7995301485061646
0.7991351485252379,0.8007150888442993
0.800399124622345,0.8019000291824341
0.8015840649604797,0.8030849695205688
0.8027690052986145,0.8043489456176758
0.8040329217910767,0.8055338859558105
0.8052179217338562,0.8067978620529175
0.806402862071991,0.8079828023910522
0.8076667785644531,0.8092467188835144
0.8088517785072327,0.8104316592216492
0.8101156949996948,0.8116166591644287
0.8113006353378296,0.8128805756568909
0.8125646114349365,0.8140655159950256
0.8137495517730713,0.8153294920921326
0.8150135278701782,0.8165144324302673
0.816198468208313,0.8177784085273743
0.8174623847007751,0.818963348865509
0.8186473250389099,0.8202272653579712
0.8198323249816895,0.8214122653007507
0.8210172653198242,0.8226761817932129
0.8222811818122864,0.8237821459770203
0.8234661817550659,0.8251250982284546
0.8246511220932007,0.8262310624122621
0.8258360624313354,0.8274949789047241
0.8270999789237976,0.8286799192428589
0.8282849788665771,0.8299438953399658
0.8294699192047119,0.8311288356781006
0.8307338356971741,0.8323928117752075
0.8319188356399536,0.8335777521133423
0.8331037759780884,0.8348416686058044
0.8343676924705505,0.8360266685485841
0.8355526924133301,0.8372116088867188
0.8367376327514648,0.8384755253791809
0.838001549243927,0.8396604657173157
0.8391864895820618,0.8409244418144226
0.8404504656791687,0.8421093821525574
0.8416354060173035,0.8432943224906921
0.8428993821144104,0.8445582985877991
0.8440843224525452,0.8457432389259338
0.8453482389450073,0.8469281792640686
0.8465332388877869,0.8481921553611755
0.8477181792259216,0.8493770956993103
0.8489031195640564,0.8506410717964172
0.8501670956611633,0.851826012134552
0.8513520359992981,0.8530899286270142
0.8526159524917603,0.8542749285697937
0.853800892829895,0.8555388450622559
0.8550648689270021,0.8567237854003906
0.8563288450241089,0.8579877614974976
0.8575137853622437,0.8591727018356323
0.8586987257003784,0.8604366779327393
0.8598836660385132,0.861621618270874
0.861068606376648,0.8628855347633362
0.8622535467147827,0.8639914989471436
0.8635175228118896,0.8652554750442505
0.8647024631500244,0.8664404153823853
0.8659664392471313,0.8677043318748474
0.8671513795852661,0.8688893318176271
0.8683363199234009,0.8701532483100891
0.8696002960205078,0.8713381886482239
0.8707852363586426,0.8725231289863586
0.8719701766967773,0.8737871050834656
0.8732341527938843,0.8749720454216003
0.874419093132019,0.8762360215187073
0.8756830096244812,0.877420961856842
0.876867949962616,0.8786059021949768
0.8781319260597229,0.8798698782920837
0.8793168663978577,0.8810548186302185
0.8805808424949646,0.8822397589683533
0.881686806678772,0.8835037350654602
0.8829507231712341,0.884688675403595
0.8841356635093689,0.8859525918960571
0.8853996396064758,0.8871375322341919
0.8865845799446106,0.8884015083312988
0.8878485560417175,0.8895864486694336
0.8890334963798523,0.8908504247665405
0.8902184367179871,0.8920353651046753
0.8914824128150941,0.8932992815971375
0.8926673531532288,0.894484281539917
0.8938522934913635,0.8957481980323792
0.8951162099838257,0.8969331383705139
0.8963012099266052,0.8981181383132935
0.89748615026474,0.8993030786514282
0.8987500667572021,0.9005669951438904
0.8999350666999817,0.90175199508667
0.9011989831924438,0.903015911579132
0.9023049473762512,0.9042008519172668
0.9035688638687134,0.9054648280143738
0.9047538638114928,0.9066497683525084
0.9060177803039552,0.9078347086906432
0.9072027206420898,0.9090986847877502
0.9084666967391968,0.910283625125885
0.9096516370773317,0.9114685654640198
0.9109156131744384,0.9127325415611268
0.9121005535125732,0.9139174818992616
0.913285493850708,0.9151813983917236
0.9144704341888428,0.9163663983345032
0.9157344102859496,0.917551338672638
0.9169193506240844,0.9188152551651
0.9181832671165466,0.9200001955032348
0.9193682670593262,0.9212641716003418
0.9206321835517884,0.9224491119384766
0.9218171238899232,0.9237130880355836
0.9230021238327026,0.9248980283737184
0.9242660403251648,0.9261619448661804
0.9254509806632996,0.92734694480896
0.9266359806060792,0.928610861301422
0.9278998970985411,0.9297958016395568
0.9290848374366759,0.9310597777366638
0.9302697777748108,0.9322447180747986
0.9315337538719176,0.9334296584129332
0.9327186942100524,0.9346936345100404
0.9339826703071594,0.9359575510025024
0.9351676106452942,0.9370635151863098
0.9364315271377563,0.9383274912834167
0.937616527080536,0.9395124316215516
0.9388804435729979,0.9407763481140136
0.9400653839111328,0.9419613480567932
0.9413293600082396,0.943146288394928
0.9424353241920472,0.94441020488739
0.9436992406845092,0.9455952048301696
0.944884181022644,0.9468591213226318
0.946148157119751,0.9480440616607666
0.9473330974578856,0.9492290019989014
0.9485970735549928,0.9504140019416808
0.9497820138931274,0.9516779184341432
0.9509669542312622,0.9528628587722778
